Ov,T,S,Sv
54.4,"Fergus O'Neill to Chris Green. Length ball, driving, Played to mid off for no runs.",Dot ball,0
54.5,"Fergus O'Neill to Chris Green. Length ball, driving, Hit Hard to mid off for no runs.",Dot ball,0
54.6,"Fergus O'Neill to Chris Green. Back of a length, pushing, mis-timed to point for no runs.",Dot ball,0
55.0,Over 55. no runs. Bowler: Fergus O'Neill. New South Wales: 115/5(rr 2.09),End of over,
55.1,"Jon Holland to Jack Edwards. Back of a length, driving, Edged to third man for 2 runs.",Two runs,2
55.2,"Jon Holland to Jack Edwards. Length ball, working, Played to square leg for 1 run.",One run,1
55.3,"Jon Holland to Chris Green. Back of a length, cutting, missed for no runs, fielded by Harper.",Dot ball,0
55.4,"Jon Holland to Chris Green. Back of a length, Late Cut, Played to backward point for no runs.",Dot ball,0
55.5,"Jon Holland to Chris Green. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
55.6,"Jon Holland to Chris Green. Length ball, Late Cut, missed for no runs, fielded by Harper.",Dot ball,0
56.0,Over 56. 3 runs. Bowler: Jon Holland. New South Wales: 118/5(rr 2.11),End of over,
56.1,"Fergus O'Neill to Jack Edwards. Length ball, defending, Played to cover for no runs.",Dot ball,0
56.2,"Fergus O'Neill to Jack Edwards. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
56.3,"Fergus O'Neill to Jack Edwards. Length ball, defending, Played to mid wicket for no runs.",Dot ball,0
56.4,"Fergus O'Neill to Jack Edwards. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
56.5,"Fergus O'Neill to Jack Edwards. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
56.6,"Fergus O'Neill to Jack Edwards. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
57.0,Over 57. no runs. Bowler: Fergus O'Neill. New South Wales: 118/5(rr 2.07),End of over,
57.1,"Jon Holland to Chris Green. Half volley, driving, Played to short extra cover for no runs.",Dot ball,0
57.2,"Jon Holland to Chris Green. Back of a length, cutting, Played to point for 1 run.",One run,1
57.3,"OUT! Caught. Jon Holland to Jack Edwards. Length ball, driving, Edged, caught by Harper.",Wicket,W
57.4,"Jon Holland to Hayden Kerr. Back of a length, defending, Played to silly point for no runs.",Dot ball,0
57.5,"Jon Holland to Hayden Kerr. Half volley, driving, Hit Hard to extra cover for no runs.",Dot ball,0
57.6,"Jon Holland to Hayden Kerr. Length ball, driving, Played to cover for no runs.",Dot ball,0
58.0,Over 58. 1 run. Bowler: Jon Holland. New South Wales: 119/6(rr 2.05),End of over,
58.1,"Fergus O'Neill to Chris Green. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
58.2,"Fergus O'Neill to Chris Green. Back of a length, driving, Played to deep cover for 2 runs.",Two runs,2
58.3,"Fergus O'Neill to Chris Green. Half volley, driving, Hit Hard to mid off for no runs.",Dot ball,0
58.4,"Fergus O'Neill to Chris Green. Length ball, defending, Played to cover for no runs.",Dot ball,0
58.5,"Fergus O'Neill to Chris Green. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
58.6,"Fergus O'Neill to Chris Green. Length ball, defending, Played to mid off for no runs.",Dot ball,0
59.0,Over 59. 2 runs. Bowler: Fergus O'Neill. New South Wales: 121/6(rr 2.05),End of over,
59.1,"Jon Holland to Hayden Kerr. Length ball, defending, Played to silly point for no runs.",Dot ball,0
59.2,"Jon Holland to Hayden Kerr. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
59.3,"Jon Holland to Hayden Kerr. Half volley, driving, Played to extra cover for no runs.",Dot ball,0
59.4,"Jon Holland to Hayden Kerr. Half volley, driving, Played to extra cover for no runs.",Dot ball,0
59.5,"Jon Holland to Hayden Kerr. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
59.6,"Jon Holland to Hayden Kerr. Length ball, defending, mis-timed to short extra cover for no runs.",Dot ball,0
60.0,Over 60. no runs. Bowler: Jon Holland. New South Wales: 121/6(rr 2.02),End of over,
60.1,"Fergus O'Neill to Chris Green. Length ball, defending, Played to mid on for no runs.",Dot ball,0
60.2,"Fergus O'Neill to Chris Green. Length ball, driving, mis-timed to cover for no runs.",Dot ball,0
60.3,"Fergus O'Neill to Chris Green. Length ball, defending, Played to mid off for no runs.",Dot ball,0
60.4,"Fergus O'Neill to Chris Green. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
60.5,"Fergus O'Neill to Chris Green. Length ball, pushing, Played to mid off for no runs.",Dot ball,0
60.6,"Fergus O'Neill to Chris Green. Length ball, driving, Played to mid off for no runs.",Dot ball,0
61.0,Over 61. no runs. Bowler: Fergus O'Neill. New South Wales: 121/6(rr 1.98),End of over,
61.1,"Jon Holland to Hayden Kerr. Half volley, driving, Played to cover for no runs.",Dot ball,0
61.2,"Jon Holland to Hayden Kerr. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
61.3,"Jon Holland to Hayden Kerr. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
61.4,"Jon Holland to Hayden Kerr. Length ball, defending, Played to extra cover for no runs.",Dot ball,0
61.5,"Jon Holland to Hayden Kerr. Length ball, working, Edged to silly point for no runs.",Dot ball,0
61.6,"Jon Holland to Hayden Kerr. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
62.0,Over 62. no runs. Bowler: Jon Holland. New South Wales: 121/6(rr 1.95),End of over,
62.1,"Fergus O'Neill to Chris Green. Length ball, defending, Played to mid on for no runs.",Dot ball,0
62.2,"Fergus O'Neill to Chris Green. Length ball, driving, Played to cover for no runs.",Dot ball,0
62.3,"Fergus O'Neill to Chris Green. Length ball, driving, mis-timed in the air uncontrolled to cover for 2 runs.",Two runs,2
62.4,"Fergus O'Neill to Chris Green. Length ball, driving, mis-timed to point for no runs.",Dot ball,0
62.5,"FOUR! Fergus O'Neill to Chris Green. Length ball, driving, Hit Hard in the air under control past long on for 4 runs.",Four runs,4
62.6,"Fergus O'Neill to Chris Green. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
63.0,Over 63. 6 runs. Bowler: Fergus O'Neill. New South Wales: 127/6(rr 2.02),End of over,
63.1,"Jon Holland to Hayden Kerr. Length ball, defending, Played to silly point for no runs.",Dot ball,0
63.2,"Jon Holland to Hayden Kerr. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
63.3,"Jon Holland to Hayden Kerr. Length ball, pushing, Played to point for no runs.",Dot ball,0
63.4,"Jon Holland to Hayden Kerr. Back of a length, cutting, Hit Hard to deep point for 1 run.",One run,1
63.5,"Jon Holland to Chris Green. Back of a length, Leave, for no runs, fielded by Harper.",Dot ball,0
63.6,"Jon Holland to Chris Green. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
64.0,Over 64. 1 run. Bowler: Jon Holland. New South Wales: 128/6(rr 2.00),End of over,
64.1,"Fergus O'Neill to Hayden Kerr. Length ball, defending, Edged to fine leg for 1 run.",One run,1
64.2,"Fergus O'Neill to Chris Green. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
64.3,"Fergus O'Neill to Chris Green. Length ball, pushing, Played to extra cover for no runs.",Dot ball,0
64.4,"Fergus O'Neill to Chris Green. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
64.5,"Fergus O'Neill to Chris Green. Length ball, driving, Played to cover for no runs.",Dot ball,0
64.6,"Fergus O'Neill to Chris Green. Length ball, driving, Played to mid on for no runs.",Dot ball,0
65.0,Over 65. 1 run. Bowler: Fergus O'Neill. New South Wales: 129/6(rr 1.98),End of over,
65.1,"Jon Holland to Hayden Kerr. Back of a length, Late Cut, Played to deep point for 1 run.",One run,1
65.2,"Jon Holland to Chris Green. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
65.3,"Jon Holland to Chris Green. Length ball, working, Played to square leg for 1 run.",One run,1
65.4,"Jon Holland to Hayden Kerr. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
65.5,"Jon Holland to Hayden Kerr. Yorker, driving, Played to extra cover for no runs.",Dot ball,0
65.6,"Jon Holland to Hayden Kerr. Half volley, driving, Hit Hard to mid off for 1 run.",One run,1
66.0,Over 66. 3 runs. Bowler: Jon Holland. New South Wales: 131/6(rr 1.98),End of over,
66.1,"Fergus O'Neill to Hayden Kerr. Length ball, defending, Played to mid off for no runs.",Dot ball,0
66.2,"Fergus O'Neill to Hayden Kerr. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
66.3,"FOUR! Fergus O'Neill to Hayden Kerr. Length ball, glancing, Played past fine leg for 4 runs.",Four runs,4
66.4,"Fergus O'Neill to Hayden Kerr. Length ball, pushing, Played to mid on for no runs.",Dot ball,0
66.5,"OUT! Caught. Fergus O'Neill to Hayden Kerr. Back of a length, defending, Edged to first slip, caught by Sutherland.",Wicket,W
66.6,"Fergus O'Neill to Trent Copeland. Length ball, driving, Played back to bowler for no runs.",Dot ball,0
67.0,Over 67. 4 runs. Bowler: Fergus O'Neill. New South Wales: 136/7(rr 2.03),End of over,
67.1,"Jon Holland to Chris Green. Length ball, defending, Played to cover for no runs.",Dot ball,0
67.2,"Jon Holland to Chris Green. Length ball, defending, Edged to leg gully for no runs.",Dot ball,0
67.3,"Jon Holland to Chris Green. Length ball, cutting, Played to deep point for 1 run.",One run,1
67.4,"Jon Holland to Trent Copeland. Half volley, defending, Played back to bowler for no runs.",Dot ball,0
67.5,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
67.6,"Jon Holland to Trent Copeland. Back of a length, cutting, mis-timed to point for no runs.",Dot ball,0
68.0,Over 68. 1 run. Bowler: Jon Holland. New South Wales: 137/7(rr 2.01),End of over,
68.1,"Fergus O'Neill to Chris Green. Length ball, driving, mis-timed to deep mid wicket for 2 runs.",Two runs,2
68.2,"Fergus O'Neill to Chris Green. Length ball, pushing, Played to mid on for no runs.",Dot ball,0
68.3,"FOUR! Fergus O'Neill to Chris Green. Half volley, flick, Hit Hard past long on for 4 runs.",Four runs,4
68.4,"Fergus O'Neill to Chris Green. Length ball, defending, Played to mid on for no runs.",Dot ball,0
68.5,"Fergus O'Neill to Chris Green. Length ball, defending, Played to extra cover for no runs.",Dot ball,0
68.6,"Fergus O'Neill to Chris Green. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
69.0,Over 69. 6 runs. Bowler: Fergus O'Neill. New South Wales: 143/7(rr 2.07),End of over,
69.1,"Jon Holland to Trent Copeland. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
69.2,"Jon Holland to Trent Copeland. Half volley, defending, Played back to bowler for no runs.",Dot ball,0
69.3,"Jon Holland to Trent Copeland. Length ball, defending, Played to extra cover for no runs.",Dot ball,0
69.4,"Jon Holland to Trent Copeland. Back of a length, driving, Played to cover for no runs.",Dot ball,0
69.5,"Jon Holland to Trent Copeland. Length ball, flick, Edged to square leg for no runs.",Dot ball,0
69.6,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
70.0,Over 70. no runs. Bowler: Jon Holland. New South Wales: 143/7(rr 2.04),End of over,
70.1,"Will Sutherland to Chris Green. Length ball, defending, Played to extra cover for no runs.",Dot ball,0
70.2,"Will Sutherland to Chris Green. Back of a length, defending, Played to extra cover for no runs.",Dot ball,0
70.3,"Will Sutherland to Chris Green. Half volley, Leave, for no runs, fielded by Harper.",Dot ball,0
70.4,"Will Sutherland to Chris Green. Half volley, driving, Played to cover for no runs.",Dot ball,0
70.5,"Will Sutherland to Chris Green. Length ball, defending, Played to cover for no runs.",Dot ball,0
70.6,"Will Sutherland to Chris Green. Half volley, Leave, for no runs, fielded by Harper.",Dot ball,0
71.0,Over 71. no runs. Bowler: Will Sutherland. New South Wales: 143/7(rr 2.01),End of over,
71.1,"Jon Holland to Trent Copeland. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
71.2,"Jon Holland to Trent Copeland. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
71.3,"Jon Holland to Trent Copeland. Length ball, defending, Played to backward point for no runs.",Dot ball,0
71.4,"Jon Holland to Trent Copeland. Length ball, driving, missed for no runs, fielded by Harper.",Dot ball,0
71.5,"Jon Holland to Trent Copeland. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
71.6,"Jon Holland to Trent Copeland. Back of a length, driving, Played to cover for no runs.",Dot ball,0
72.0,Over 72. no runs. Bowler: Jon Holland. New South Wales: 143/7(rr 1.99),End of over,
72.1,"Will Sutherland to Chris Green. Length ball, driving, Played to cover for no runs.",Dot ball,0
72.2,"Will Sutherland to Chris Green. Length ball, driving, Hit Hard to deep cover for 2 runs, run save by Chandrasinghe.",Two runs,2
72.3,"Will Sutherland to Chris Green. Half volley, Leave, for no runs, fielded by Harper.",Dot ball,0
72.4,"Will Sutherland to Chris Green. Length ball, flick, Missed (Leg Side) past fine leg for 4 runs, fielded by Harper.",Bye,b
72.5,"Will Sutherland to Chris Green. Length ball, defending, Played to cover for no runs.",Dot ball,0
72.6,"Will Sutherland to Chris Green. Length ball, glancing, hit pad to short leg for no runs.",Dot ball,0
73.0,Over 73. 6 runs. Bowler: Will Sutherland. New South Wales: 149/7(rr 2.04),End of over,
73.1,"Jon Holland to Trent Copeland. Length ball, driving, Played to cover for no runs.",Dot ball,0
73.2,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
73.3,"Jon Holland to Trent Copeland. Length ball, defending, Played to point for no runs.",Dot ball,0
73.4,"Jon Holland to Trent Copeland. Half volley, Leave, for no runs, fielded by Harper.",Dot ball,0
73.5,"Jon Holland to Trent Copeland. Back of a length, working, Played to backward square leg for 1 run.",One run,1
73.6,"Jon Holland to Chris Green. Length ball, driving, mis-timed in the air uncontrolled to long on for 3 runs, run save by Harris.",Three runs,3
74.0,Over 74. 4 runs. Bowler: Jon Holland. New South Wales: 153/7(rr 2.07),End of over,
74.1,"APPEAL! Will Sutherland to Chris Green. Half volley, driving, hit pad past third man for 4 runs, appeal made for L.B.W.",Leg bye,lb
74.2,"Will Sutherland to Chris Green. Length ball, driving, mis-timed to mid on for 1 run.",One run,1
74.3,"Will Sutherland to Trent Copeland. Length ball, working, Played to square leg for 1 run.",One run,1
74.4,"Will Sutherland to Chris Green. Back of a length, Late Cut, Edged for no runs, fielded by Harper.",Dot ball,0
74.5,"Will Sutherland to Chris Green. Length ball, pushing, Edged to gully for no runs.",Dot ball,0
74.6,"Will Sutherland to Chris Green. Length ball, defending, Played to cover for no runs.",Dot ball,0
75.0,Over 75. 6 runs. Bowler: Will Sutherland. New South Wales: 159/7(rr 2.12),End of over,
75.1,"Jon Holland to Trent Copeland. Length ball, driving, Played to point for no runs.",Dot ball,0
75.2,"Jon Holland to Trent Copeland. Back of a length, defending, Played to short extra cover for no runs.",Dot ball,0
75.3,"Jon Holland to Trent Copeland. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
75.4,"Jon Holland to Trent Copeland. Length ball, pushing, Played back to bowler for no runs.",Dot ball,0
75.5,"Jon Holland to Trent Copeland. Yorker, defending, Played to cover for no runs.",Dot ball,0
75.6,"Jon Holland to Trent Copeland. Half volley, Leave, for no runs, fielded by Harper.",Dot ball,0
76.0,Over 76. no runs. Bowler: Jon Holland. New South Wales: 159/7(rr 2.09),End of over,
76.1,"Will Sutherland to Chris Green. Back of a length, glancing, hit pad to leg gully for 1 run.",Leg bye,lb
76.2,"Will Sutherland to Trent Copeland. Length ball, flick, mis-timed to deep backward square leg for 2 runs.",Two runs,2
76.3,"Will Sutherland to Trent Copeland. Length ball, flick, Hit Hard to deep backward square leg for 2 runs.",Two runs,2
76.4,"Will Sutherland to Trent Copeland. Length ball, Slog, mis-timed to deep backward square leg for 2 runs.",Two runs,2
76.5,"Will Sutherland to Trent Copeland. Half volley, flick, Played to deep square leg for 1 run.",One run,1
76.6,"FOUR! Will Sutherland to Chris Green. Yorker, driving, Hit Hard past deep cover for 4 runs.",Four runs,4
77.0,Over 77. 12 runs. Bowler: Will Sutherland. New South Wales: 171/7(rr 2.22),End of over,
77.1,"Jon Holland to Trent Copeland. Half volley, driving, Played to mid off for no runs.",Dot ball,0
77.2,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
77.3,"Jon Holland to Trent Copeland. Length ball, glancing, Played to backward square leg for 1 run.",One run,1
77.4,"FOUR! Jon Holland to Chris Green. Length ball, sweeping, Hit Hard in the air under control past deep mid wicket for 4 runs.",Four runs,4
77.5,"Jon Holland to Chris Green. Length ball, defending, mis-timed to short mid wicket for no runs.",Dot ball,0
77.6,"Jon Holland to Chris Green. Back of a length, cutting, Hit Hard to deep point for 1 run.",One run,1
78.0,Over 78. 6 runs. Bowler: Jon Holland. New South Wales: 177/7(rr 2.27),End of over,
78.1,"Matt Short to Chris Green. Back of a length, Late Cut, Played to backward point for no runs.",Dot ball,0
78.2,"SIX! Matt Short to Chris Green. Length ball, driving, Hit Hard in the air under control over long off for 6 runs.",Six runs,6
78.3,"Matt Short to Chris Green. Length ball, driving, mis-timed in the air uncontrolled to long on for 1 run.",One run,1
78.4,"Matt Short to Trent Copeland. Length ball, Steer, Played to point for no runs.",Dot ball,0
78.5,"Matt Short to Trent Copeland. Length ball, flick, Played to mid wicket for no runs.",Dot ball,0
78.6,"Matt Short to Trent Copeland. Length ball, sweeping, Edged in the air uncontrolled to fine leg for 2 runs.",Two runs,2
79.0,Over 79. 9 runs. Bowler: Matt Short. New South Wales: 186/7(rr 2.35),End of over,
79.1,"Jon Holland to Chris Green. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
79.2,"Jon Holland to Chris Green. Length ball, driving, Played to long on for 1 run.",One run,1
79.3,"Jon Holland to Trent Copeland. Back of a length, working, Played to deep square leg for 1 run.",One run,1
79.4,"Jon Holland to Chris Green. Length ball, driving, Played to mid on for 1 run.",One run,1
79.5,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
79.6,"Jon Holland to Trent Copeland. Back of a length, defending, Played to gully for no runs.",Dot ball,0
80.0,Over 80. 3 runs. Bowler: Jon Holland. New South Wales: 189/7(rr 2.36),End of over,
80.1,"NEW BALL. FOUR! Mitchell Perry to Chris Green. Half volley, flick, Hit Hard past deep backward square leg for 4 runs.",Four runs,4
80.2,"OUT! Caught. Mitchell Perry to Chris Green. Length ball, defending, Edged to second slip, caught by Short.",Wicket,W
80.3,"Mitchell Perry to Liam Hatcher. Length ball, defending, Played to point for no runs.",Dot ball,0
80.4,"Mitchell Perry to Liam Hatcher. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
80.5,"Mitchell Perry to Liam Hatcher. Length ball, defending, Edged to gully for no runs.",Dot ball,0
80.6,"Mitchell Perry to Liam Hatcher. Length ball, working, hit pad to point for no runs.",Dot ball,0
81.0,Over 81. 4 runs. Bowler: Mitchell Perry. New South Wales: 193/8(rr 2.38),End of over,
81.1,"Fergus O'Neill to Trent Copeland. Length ball, glancing, Missed (Leg Side) for no runs, fielded by Harper.",Dot ball,0
81.2,"Fergus O'Neill to Trent Copeland. Length ball, glancing, Missed (Leg Side) for no runs, fielded by Harper.",Dot ball,0
81.3,"Fergus O'Neill to Trent Copeland. Back of a length, defending, Played back to bowler for no runs.",Dot ball,0
81.4,"FOUR! Fergus O'Neill to Trent Copeland. Length ball, driving, Hit Hard past deep point for 4 runs.",Four runs,4
81.5,"FOUR! Fergus O'Neill to Trent Copeland. Length ball, flick, Hit Hard in the air under control past deep square leg for 4 runs.",Four runs,4
81.6,"Fergus O'Neill to Trent Copeland. Back of a length, defending, Played to cover for no runs.",Dot ball,0
82.0,Over 82. 8 runs. Bowler: Fergus O'Neill. New South Wales: 201/8(rr 2.45),End of over,
82.1,"Mitchell Perry to Liam Hatcher. Length ball, driving, Played to long off for 2 runs.",Two runs,2
82.2,"Mitchell Perry to Liam Hatcher. Back of a length, defending, Played to point for no runs.",Dot ball,0
82.3,"OUT! Caught. Mitchell Perry to Liam Hatcher. Back of a length, defending, Edged to second slip, caught by Short.",Wicket,W
83.0,Over 83. 2 runs. Bowler: Mitchell Perry. New South Wales: 203/10(rr 2.45),,
